Order Date,Ship Date,Ship Mode,Segment,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Delivery Days,Unit Cost,Order Month,Order Month Name,Order Year
6/2/2017,6/3/2017,Same Day,Consumer,North Carolina,28540,South,Office Supplies,Paper,25.344,4,0.2,9.1872,1,4.0392,6,June,2017
9/19/2016,9/24/2016,Second Class,Home Office,California,94109,West,Office Supplies,Binders,11.952,3,0.2,4.1832,5,2.5896,9,September,2016
9/19/2016,9/24/2016,Second Class,Home Office,California,94109,West,Office Supplies,Supplies,6.24,3,0,1.872,5,1.456,9,September,2016
10/31/2014,11/3/2014,Second Class,Consumer,Arizona,85323,West,Technology,Phones,742.336,8,0.2,83.5128,3,82.3529,10,October,2014
11/23/2017,11/27/2017,Standard Class,Consumer,Illinois,60610,Central,Furniture,Furnishings,6.464,1,0.6,-4.04,4,10.504,11,November,2017
11/23/2017,11/27/2017,Standard Class,Consumer,Illinois,60610,Central,Office Supplies,Labels,11.52,5,0.2,4.176,4,1.4688,11,November,2017
11/23/2017,11/27/2017,Standard Class,Consumer,Illinois,60610,Central,Technology,Phones,222.384,2,0.2,16.6788,4,102.8526,11,November,2017
11/16/2017,11/21/2017,Standard Class,Home Office,California,92025,West,Office Supplies,Art,23.36,4,0,6.0736,5,4.3216,11,November,2017
2/19/2016,2/23/2016,Second Class,Corporate,New York,11561,East,Office Supplies,Labels,8.67,3,0,4.0749,4,1.5317,2,February,2016
2/19/2016,2/23/2016,Second Class,Corporate,New York,11561,East,Office Supplies,Supplies,25.71,3,0,6.6846,4,6.3418,2,February,2016
11/7/2017,11/11/2017,Standard Class,Consumer,Delaware,19711,East,Office Supplies,Appliances,100.94,7,0,33.3102,4,9.6614,11,November,2017
7/8/2014,7/10/2014,First Class,Consumer,New York,14215,East,Furniture,Chairs,63.882,1,0.1,10.647,2,53.235,7,July,2014
11/7/2014,11/12/2014,Standard Class,Consumer,Texas,77070,Central,Furniture,Chairs,683.144,4,0.3,0,5,170.786,11,November,2014
11/7/2014,11/12/2014,Standard Class,Consumer,Texas,77070,Central,Office Supplies,Binders,1.476,3,0.8,-2.214,5,1.23,11,November,2014
11/7/2014,11/12/2014,Standard Class,Consumer,Texas,77070,Central,Office Supplies,Supplies,40.712,7,0.2,3.5623,5,5.3071,11,November,2014
1/28/2017,2/1/2017,Standard Class,Consumer,Kansas,67212,Central,Office Supplies,Paper,279.9,5,0,137.151,4,28.5498,1,January,2017
12/11/2015,12/16/2015,Standard Class,Consumer,Colorado,80906,West,Office Supplies,Art,13.12,5,0.2,1.148,5,2.3944,12,December,2015
12/11/2015,12/16/2015,Standard Class,Consumer,Colorado,80906,West,Furniture,Bookcases,69.576,4,0.7,-143.7904,5,53.3416,12,December,2015
12/11/2015,12/16/2015,Standard Class,Consumer,Colorado,80906,West,Office Supplies,Art,4.224,3,0.2,0.4752,5,1.2496,12,December,2015
12/11/2015,12/16/2015,Standard Class,Consumer,Colorado,80906,West,Technology,Accessories,58.08,4,0.2,-6.534,5,16.1535,12,December,2015
12/11/2015,12/16/2015,Standard Class,Consumer,Colorado,80906,West,Furniture,Furnishings,52.416,9,0.2,15.0696,5,4.1496,12,December,2015
12/11/2015,12/16/2015,Standard Class,Consumer,Colorado,80906,West,Furniture,Furnishings,54.92,5,0.2,10.984,5,8.7872,12,December,2015
12/11/2015,12/16/2015,Standard Class,Consumer,Colorado,80906,West,Furniture,Tables,364.95,5,0.5,-248.166,5,122.6232,12,December,2015
12/11/2015,12/16/2015,Standard Class,Consumer,Colorado,80906,West,Office Supplies,Paper,85.056,3,0.2,28.7064,5,18.7832,12,December,2015
12/11/2015,12/16/2015,Standard Class,Consumer,Colorado,80906,West,Office Supplies,Paper,27.696,3,0.2,9.6936,5,6.0008,12,December,2015
6/29/2015,7/4/2015,Standard Class,Consumer,New York,10011,East,Office Supplies,Paper,24.96,4,0,11.232,5,3.432,6,June,2015
3/16/2015,3/23/2015,Standard Class,Corporate,California,90036,West,Furniture,Furnishings,43.13,1,0,18.1146,7,25.0154,3,March,2015
8/13/2015,8/17/2015,Standard Class,Consumer,Georgia,30062,South,Office Supplies,Binders,5.64,3,0,2.7072,4,0.9776,8,August,2015
5/14/2016,5/19/2016,Standard Class,Corporate,Florida,32216,South,Office Supplies,Binders,57.582,3,0.7,-44.1462,5,33.9094,5,May,2016
5/14/2016,5/19/2016,Standard Class,Corporate,Florida,32216,South,Office Supplies,Paper,31.104,6,0.2,10.8864,5,3.3696,5,May,2016
5/14/2016,5/19/2016,Standard Class,Corporate,Florida,32216,South,Furniture,Furnishings,30.192,3,0.2,8.3028,5,7.2964,5,May,2016
5/14/2016,5/19/2016,Standard Class,Corporate,Florida,32216,South,Technology,Phones,43.6,5,0.2,4.36,5,7.848,5,May,2016
5/14/2016,5/19/2016,Standard Class,Corporate,Florida,32216,South,Office Supplies,Art,4.768,2,0.2,0.4172,5,2.1754,5,May,2016
5/14/2016,5/19/2016,Standard Class,Corporate,Florida,32216,South,Office Supplies,Binders,10.38,2,0.7,-7.612,5,8.996,5,May,2016
5/14/2016,5/19/2016,Standard Class,Corporate,Florida,32216,South,Office Supplies,Binders,13.392,8,0.7,-9.8208,5,2.9016,5,May,2016
7/13/2017,7/17/2017,Second Class,Consumer,Pennsylvania,19140,East,Technology,Phones,39.594,1,0.4,-7.2589,4,46.8529,7,July,2017
7/13/2017,7/17/2017,Second Class,Consumer,Pennsylvania,19140,East,Furniture,Furnishings,91.008,9,0.2,19.3392,4,7.9632,7,July,2017
11/22/2015,11/25/2015,Second Class,Consumer,California,90008,West,Office Supplies,Paper,37.94,2,0,18.2112,3,9.8644,11,November,2015
11/22/2015,11/25/2015,Second Class,Consumer,California,90008,West,Office Supplies,Paper,42.8,10,0,19.26,3,2.354,11,November,2015
11/22/2015,11/25/2015,Second Class,Consumer,California,90008,West,Office Supplies,Storage,33.63,3,0,10.089,3,7.847,11,November,2015
11/23/2014,11/28/2014,Standard Class,Corporate,Pennsylvania,19134,East,Office Supplies,Envelopes,62.808,3,0.2,21.1977,5,13.8701,11,November,2014
12/27/2015,12/30/2015,First Class,Consumer,Wisconsin,54703,Central,Office Supplies,Paper,195.64,4,0,91.9508,3,25.9223,12,December,2015
12/27/2015,12/30/2015,First Class,Consumer,Wisconsin,54703,Central,Technology,Phones,239.9,2,0,71.97,3,83.965,12,December,2015
11/14/2016,11/19/2016,Second Class,Consumer,Pennsylvania,19134,East,Furniture,Chairs,380.058,3,0.3,-21.7176,5,133.9252,11,November,2016
11/14/2016,11/19/2016,Second Class,Consumer,Pennsylvania,19134,East,Technology,Copiers,1199.976,4,0.4,179.9964,5,254.9949,11,November,2016
11/14/2016,11/19/2016,Second Class,Consumer,Pennsylvania,19134,East,Furniture,Furnishings,48.576,3,0.2,9.7152,5,12.9536,11,November,2016
5/8/2016,5/10/2016,First Class,Consumer,California,90004,West,Office Supplies,Paper,17.94,3,0,8.073,2,3.289,5,May,2016
12/26/2014,12/31/2014,Standard Class,Consumer,Pennsylvania,19134,East,Office Supplies,Paper,18.264,3,0.2,6.1641,5,4.0333,12,December,2014
12/26/2014,12/31/2014,Standard Class,Consumer,Pennsylvania,19134,East,Office Supplies,Appliances,34.656,2,0.2,5.6316,5,14.5122,12,December,2014
12/26/2014,12/31/2014,Standard Class,Consumer,Pennsylvania,19134,East,Office Supplies,Appliances,81.552,2,0.2,8.1552,5,36.6984,12,December,2014
12/26/2014,12/31/2014,Standard Class,Consumer,Pennsylvania,19134,East,Office Supplies,Storage,227.136,4,0.2,-42.588,5,67.431,12,December,2014
6/8/2017,6/14/2017,Standard Class,Consumer,Connecticut,6360,East,Office Supplies,Binders,10.36,2,0,5.0764,6,2.6418,6,June,2017
4/7/2015,4/11/2015,Standard Class,Consumer,Texas,78207,Central,Office Supplies,Appliances,463.248,8,0.8,-1181.2824,4,205.5663,4,April,2015
4/7/2015,4/11/2015,Standard Class,Consumer,Texas,78207,Central,Technology,Accessories,383.952,6,0.2,47.994,4,55.993,4,April,2015
7/10/2016,7/11/2016,Same Day,Home Office,Arizona,85364,West,Office Supplies,Binders,44.856,6,0.7,-35.8848,1,13.4568,7,July,2016
11/21/2016,11/26/2016,Standard Class,Consumer,Ohio,43229,East,Technology,Machines,30.345,7,0.7,-24.276,5,7.803,11,November,2016
11/21/2016,11/26/2016,Standard Class,Consumer,Ohio,43229,East,Furniture,Chairs,127.554,3,0.3,-9.111,5,45.555,11,November,2016
11/21/2016,11/26/2016,Standard Class,Consumer,Ohio,43229,East,Furniture,Furnishings,77.952,3,0.2,15.5904,5,20.7872,11,November,2016
11/12/2017,11/15/2017,First Class,Corporate,California,90036,West,Office Supplies,Binders,14.016,4,0.2,4.9056,3,2.2776,11,November,2017
11/1/2014,11/8/2014,Standard Class,Corporate,Kentucky,40475,South,Office Supplies,Storage,69.52,2,0,19.4656,7,25.0272,11,November,2014
11/1/2014,11/8/2014,Standard Class,Corporate,Kentucky,40475,South,Office Supplies,Art,5.64,3,0,1.6356,7,1.3348,11,November,2014
5/15/2016,5/21/2016,Standard Class,Consumer,New York,10035,East,Office Supplies,Binders,13.776,3,0.2,4.4772,6,3.0996,5,May,2016
11/7/2014,11/12/2014,Standard Class,Consumer,Wisconsin,54401,Central,Office Supplies,Appliances,245.88,6,0,68.8464,5,29.5056,11,November,2014
11/7/2014,11/12/2014,Standard Class,Consumer,Wisconsin,54401,Central,Office Supplies,Storage,36.63,3,0,9.8901,5,8.9133,11,November,2014
11/7/2014,11/12/2014,Standard Class,Consumer,Wisconsin,54401,Central,Office Supplies,Storage,22.58,2,0,5.8708,5,8.3546,11,November,2014
11/7/2014,11/12/2014,Standard Class,Consumer,Wisconsin,54401,Central,Office Supplies,Binders,12.39,3,0,5.8233,5,2.1889,11,November,2014
10/5/2017,10/10/2017,Standard Class,Home Office,California,94110,West,Office Supplies,Binders,39.92,5,0.2,13.473,5,5.2894,10,October,2017
10/5/2017,10/10/2017,Standard Class,Home Office,California,94110,West,Office Supplies,Paper,61.96,2,0,27.882,5,17.039,10,October,2017
10/5/2017,10/10/2017,Standard Class,Home Office,California,94110,West,Office Supplies,Binders,19.936,4,0.2,7.2268,5,3.1773,10,October,2017
6/1/2017,6/3/2017,First Class,Consumer,Ohio,43017,East,Office Supplies,Binders,3.798,2,0.7,-2.6586,2,3.2283,6,June,2017
6/1/2017,6/3/2017,First Class,Consumer,Ohio,43017,East,Office Supplies,Paper,27.744,6,0.2,10.0572,2,2.9478,6,June,2017
6/1/2017,6/3/2017,First Class,Consumer,Ohio,43017,East,Technology,Phones,158.376,4,0.4,-34.3148,2,48.1727,6,June,2017
11/20/2017,11/25/2017,Standard Class,Home Office,Kentucky,42420,South,Furniture,Furnishings,27.58,2,0,11.5836,5,7.9982,11,November,2017
12/23/2016,12/28/2016,Standard Class,Consumer,Ohio,43402,East,Office Supplies,Binders,5.553,3,0.7,-4.0722,5,3.2084,12,December,2016
9/29/2017,10/4/2017,Standard Class,Consumer,Tennessee,38109,South,Office Supplies,Storage,243.92,5,0.2,-54.882,5,59.7604,9,September,2017
11/7/2016,11/9/2016,First Class,Consumer,New Jersey,8701,East,Office Supplies,Fasteners,14.96,4,0,0.2992,2,3.6652,11,November,2016
4/4/2014,4/5/2014,First Class,Corporate,California,90008,West,Office Supplies,Binders,7.184,2,0.2,2.245,1,2.4695,4,April,2014
7/23/2015,7/26/2015,Second Class,Consumer,New York,14609,East,Office Supplies,Binders,10.512,3,0.2,3.6792,3,2.2776,7,July,2015
6/25/2014,6/27/2014,Second Class,Corporate,Oregon,97301,West,Technology,Phones,263.96,5,0.2,19.797,2,48.8326,6,June,2014
6/25/2014,6/27/2014,Second Class,Corporate,Oregon,97301,West,Office Supplies,Art,71.632,11,0.2,17.908,2,4.884,6,June,2014
6/25/2014,6/27/2014,Second Class,Corporate,Oregon,97301,West,Office Supplies,Art,9.328,1,0.2,0.8162,2,8.5118,6,June,2014
9/8/2014,9/14/2014,Standard Class,Consumer,Washington,99301,West,Office Supplies,Art,5.88,2,0,2.646,6,1.617,9,September,2014
9/8/2014,9/14/2014,Standard Class,Consumer,Washington,99301,West,Furniture,Chairs,975.92,5,0.2,121.99,6,170.786,9,September,2014
9/8/2014,9/14/2014,Standard Class,Consumer,Washington,99301,West,Office Supplies,Art,303.84,8,0,91.152,6,26.586,9,September,2014
9/8/2014,9/14/2014,Standard Class,Consumer,Washington,99301,West,Office Supplies,Storage,485.88,6,0,19.4352,6,77.7408,9,September,2014
12/12/2014,12/15/2014,Second Class,Consumer,California,94601,West,Furniture,Furnishings,12.54,3,0,4.5144,3,2.6752,12,December,2014
12/12/2014,12/15/2014,Second Class,Consumer,California,94601,West,Office Supplies,Storage,8.94,3,0,0.6258,3,2.7714,12,December,2014
12/12/2014,12/15/2014,Second Class,Consumer,California,94601,West,Furniture,Furnishings,9.24,3,0,4.4352,3,1.6016,12,December,2014
1/13/2015,1/17/2015,Standard Class,Consumer,California,90004,West,Office Supplies,Binders,70.008,3,0.2,24.5028,4,15.1684,1,January,2015
1/13/2015,1/17/2015,Standard Class,Consumer,California,90004,West,Furniture,Furnishings,77.6,4,0,38.024,4,9.894,1,January,2015
1/13/2015,1/17/2015,Standard Class,Consumer,California,90004,West,Furniture,Furnishings,464.85,9,0,92.97,4,41.32,1,January,2015
12/15/2017,12/19/2017,Standard Class,Corporate,Illinois,60302,Central,Office Supplies,Art,10.192,7,0.2,1.0192,4,1.3104,12,December,2017
12/18/2016,12/24/2016,Standard Class,Corporate,New Jersey,7960,East,Office Supplies,Binders,1793.98,2,0,843.1706,6,475.4047,12,December,2016
4/11/2014,4/16/2014,Second Class,Home Office,Texas,78745,Central,Technology,Phones,758.352,6,0.2,265.4232,5,82.1548,4,April,2014
11/10/2016,11/14/2016,Standard Class,Corporate,New York,10011,East,Office Supplies,Binders,20.368,1,0.2,7.3834,4,12.9846,11,November,2016
11/10/2016,11/14/2016,Standard Class,Corporate,New York,10011,East,Office Supplies,Binders,49.848,3,0.2,16.8237,4,11.0081,11,November,2016
6/26/2017,6/30/2017,Standard Class,Consumer,New York,10024,East,Technology,Phones,239.97,3,0,67.1916,4,57.5928,6,June,2017
11/13/2017,11/18/2017,Standard Class,Consumer,Washington,98103,West,Furniture,Chairs,2404.704,6,0.2,150.294,5,375.735,11,November,2017
11/13/2017,11/18/2017,Standard Class,Consumer,Washington,98103,West,Office Supplies,Binders,563.024,11,0.2,190.0206,5,33.9094,11,November,2017
11/13/2017,11/18/2017,Standard Class,Consumer,Washington,98103,West,Office Supplies,Storage,344.91,3,0,10.3473,5,111.5209,11,November,2017
11/13/2017,11/18/2017,Standard Class,Consumer,Washington,98103,West,Office Supplies,Labels,8.64,3,0,4.2336,5,1.4688,11,November,2017
11/24/2017,11/29/2017,Standard Class,Corporate,Pennsylvania,17602,East,Technology,Phones,89.988,2,0.4,-14.998,5,52.493,11,November,2017
11/24/2017,11/29/2017,Standard Class,Corporate,Pennsylvania,17602,East,Office Supplies,Paper,229.544,7,0.2,83.2097,5,20.9049,11,November,2017
5/23/2017,5/27/2017,Standard Class,Consumer,Texas,77095,Central,Office Supplies,Fasteners,1.824,2,0.2,0.6156,4,0.6042,5,May,2017
5/23/2017,5/27/2017,Standard Class,Consumer,Texas,77095,Central,Office Supplies,Appliances,18.32,5,0.8,-46.716,4,13.0072,5,May,2017
5/23/2017,5/27/2017,Standard Class,Consumer,Texas,77095,Central,Office Supplies,Storage,48.816,3,0.2,-11.5938,4,20.1366,5,May,2017
5/23/2017,5/27/2017,Standard Class,Consumer,Texas,77095,Central,Office Supplies,Binders,1.188,1,0.8,-1.9602,4,3.1482,5,May,2017
12/2/2014,12/7/2014,Standard Class,Corporate,Ohio,43229,East,Technology,Accessories,119.8,5,0.2,29.95,5,17.97,12,December,2014
10/3/2014,10/9/2014,Standard Class,Home Office,North Carolina,27707,South,Office Supplies,Storage,61.568,2,0.2,4.6176,6,28.4752,10,October,2014
10/3/2014,10/9/2014,Standard Class,Home Office,North Carolina,27707,South,Office Supplies,Art,6.192,3,0.2,0.4644,6,1.9092,10,October,2014
7/29/2016,7/31/2016,First Class,Consumer,Florida,32503,South,Office Supplies,Binders,2.214,3,0.7,-1.476,2,1.23,7,July,2016
11/2/2017,11/5/2017,Second Class,Corporate,Kentucky,42420,South,Office Supplies,Envelopes,5.32,2,0,2.6068,3,1.3566,11,November,2017
11/2/2017,11/5/2017,Second Class,Corporate,Kentucky,42420,South,Furniture,Chairs,975.92,4,0,292.776,3,170.786,11,November,2017
11/2/2017,11/5/2017,Second Class,Corporate,Kentucky,42420,South,Technology,Accessories,2249.91,9,0,517.4793,3,192.4923,11,November,2017
11/2/2017,11/5/2017,Second Class,Corporate,Kentucky,42420,South,Office Supplies,Storage,59.92,4,0,16.7776,3,10.7856,11,November,2017
3/8/2017,3/15/2017,Standard Class,Consumer,California,92804,West,Office Supplies,Binders,171.2,5,0.2,64.2,7,21.4,3,March,2017
3/8/2017,3/15/2017,Standard Class,Consumer,California,92804,West,Office Supplies,Art,3.36,2,0,0.8736,7,1.2432,3,March,2017
12/16/2014,12/20/2014,Standard Class,Corporate,Michigan,48227,Central,Office Supplies,Paper,114.2,5,0,52.532,4,12.3336,12,December,2014
11/28/2016,12/1/2016,Second Class,Corporate,Georgia,30062,South,Furniture,Chairs,182.67,3,0,52.9743,3,43.2319,11,November,2016
11/28/2016,12/1/2016,Second Class,Corporate,Georgia,30062,South,Technology,Accessories,101.7,6,0,6.102,3,15.933,11,November,2016
11/28/2016,12/1/2016,Second Class,Corporate,Georgia,30062,South,Office Supplies,Storage,1126.02,3,0,56.301,3,356.573,11,November,2016
11/28/2016,12/1/2016,Second Class,Corporate,Georgia,30062,South,Office Supplies,Storage,1263.3,6,0,315.825,3,157.9125,11,November,2016
12/23/2016,12/30/2016,Standard Class,Corporate,Washington,98103,West,Office Supplies,Art,8.82,3,0,2.5578,7,2.0874,12,December,2016
12/23/2016,12/30/2016,Standard Class,Corporate,Washington,98103,West,Office Supplies,Paper,37.94,2,0,18.2112,7,9.8644,12,December,2016
12/23/2016,12/30/2016,Standard Class,Corporate,Washington,98103,West,Office Supplies,Art,4.2,2,0,1.176,7,1.512,12,December,2016
12/23/2016,12/30/2016,Standard Class,Corporate,Washington,98103,West,Office Supplies,Storage,227.28,2,0,2.2728,7,112.5036,12,December,2016
12/23/2016,12/30/2016,Standard Class,Corporate,Washington,98103,West,Office Supplies,Paper,47.9,1,0,22.992,7,24.908,12,December,2016
12/23/2016,12/30/2016,Standard Class,Corporate,Washington,98103,West,Office Supplies,Envelopes,61.96,2,0,30.3604,7,15.7998,12,December,2016
12/23/2016,12/30/2016,Standard Class,Corporate,Washington,98103,West,Office Supplies,Storage,1117.92,4,0,55.896,7,265.506,12,December,2016
10/15/2014,10/17/2014,First Class,Consumer,Ohio,44134,East,Furniture,Chairs,183.372,2,0.3,-7.8588,2,95.6154,10,October,2014
10/15/2014,10/17/2014,First Class,Consumer,Ohio,44134,East,Office Supplies,Paper,7.968,2,0.2,2.8884,2,2.5398,10,October,2014
8/22/2016,8/27/2016,Standard Class,Consumer,Oregon,97030,West,Office Supplies,Binders,26.352,8,0.7,-18.4464,5,5.5998,8,August,2016
12/17/2017,12/21/2017,Standard Class,Corporate,California,92804,West,Office Supplies,Storage,481.32,4,0,125.1432,4,89.0442,12,December,2017
12/17/2017,12/21/2017,Standard Class,Corporate,California,92804,West,Office Supplies,Supplies,13.98,1,0,3.6348,4,10.3452,12,December,2017
3/7/2017,3/12/2017,Standard Class,Consumer,New York,10035,East,Office Supplies,Binders,25.92,6,0.2,9.072,5,2.808,3,March,2017
3/7/2017,3/12/2017,Standard Class,Consumer,New York,10035,East,Office Supplies,Labels,91.59,3,0,42.1314,5,16.4862,3,March,2017
12/1/2014,12/3/2014,Second Class,Corporate,Texas,77070,Central,Furniture,Chairs,674.058,3,0.3,-19.2588,2,231.1056,12,December,2014
10/14/2014,10/16/2014,Second Class,Corporate,New Hampshire,3301,East,Office Supplies,Binders,22.92,4,0,11.0016,2,2.9796,10,October,2014
10/14/2014,10/16/2014,Second Class,Corporate,New Hampshire,3301,East,Office Supplies,Storage,269.9,5,0,16.194,2,50.7412,10,October,2014
11/18/2014,11/23/2014,Second Class,Consumer,Ohio,45014,East,Office Supplies,Binders,11.808,8,0.7,-8.6592,5,2.5584,11,November,2014
11/18/2014,11/23/2014,Second Class,Consumer,Ohio,45014,East,Technology,Phones,9.588,2,0.4,-2.0774,5,5.8327,11,November,2014
1/14/2017,1/18/2017,Standard Class,Consumer,Tennessee,37604,South,Office Supplies,Envelopes,18.336,3,0.2,6.6468,4,3.8964,1,January,2017
1/14/2017,1/18/2017,Standard Class,Consumer,Tennessee,37604,South,Office Supplies,Paper,36.288,7,0.2,12.7008,4,3.3696,1,January,2017
1/14/2017,1/18/2017,Standard Class,Consumer,Tennessee,37604,South,Technology,Phones,111.984,2,0.2,6.999,4,52.4925,1,January,2017
1/14/2017,1/18/2017,Standard Class,Consumer,Tennessee,37604,South,Office Supplies,Binders,5.97,5,0.7,-4.577,4,2.1094,1,January,2017
1/14/2017,1/18/2017,Standard Class,Consumer,Tennessee,37604,South,Office Supplies,Binders,2.508,2,0.7,-1.8392,4,2.1736,1,January,2017
9/24/2015,9/26/2015,Second Class,Consumer,Washington,98105,West,Office Supplies,Art,35.96,2,0,10.4284,2,12.7658,9,September,2015
9/24/2015,9/26/2015,Second Class,Consumer,Washington,98105,West,Office Supplies,Binders,14.952,3,0.2,5.4201,2,3.1773,9,September,2015
10/9/2017,10/11/2017,Second Class,Consumer,Texas,77573,Central,Office Supplies,Art,67.144,7,0.2,5.8751,2,8.7527,10,October,2017
10/9/2017,10/11/2017,Second Class,Consumer,Texas,77573,Central,Furniture,Chairs,254.058,3,0.3,-32.6646,2,95.5742,10,October,2017
1/2/2016,1/7/2016,Standard Class,Corporate,Maryland,20877,East,Furniture,Bookcases,173.94,3,0,38.2668,5,45.2244,1,January,2016
1/2/2016,1/7/2016,Standard Class,Corporate,Maryland,20877,East,Technology,Phones,231.98,2,0,67.2742,5,82.3529,1,January,2016
